4.790000000000000000e+02
5.630000000000000000e+02
4.880000000000000000e+02
4.930000000000000000e+02
5.350000000000000000e+02
4.340000000000000000e+02
5.010000000000000000e+02
5.510000000000000000e+02
4.620000000000000000e+02
4.950000000000000000e+02
